,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Next_Is_Jannuary
1986-01-01,-1.7292074389307142,-1.4756044326272701,-1.2185469421298514,-0.838211785322869,-0.03087042069530284,0.34750859569108344,0.5560859454367932,0.9962528812200415,0.6557066331251743,0.6557066331251743,0.7275783506162808,1.3536019804914574,-0.5590360243534572,-0.08594305652761898,0.00495250836483482,1.709244350098279,-0.6824249841492468,-0.6824249841492468,0.0002747988402162535,0.6831512657971535,1.1656552227679071,1.4464101829477876,1.4464101829477876,-0.06851589859305164,0.11839649381158748,0.017713485133904878,-0.6574030219712561,-1.2560561977256548,-1.351687804075431,-2.1500947929956027,-0.23209948143929157,1.133477755270399,1.0
1986-02-01,-1.9004005570356155,-1.5846379703767113,-1.1174443761410338,-0.1257277094987537,0.3390630138543047,0.5952738846082366,1.1359632453255344,0.7176452886406661,0.7176452886406661,0.8059305954749274,0.41668929650777603,1.8814296984391692,1.4819097590071713,1.2185742716635237,0.5549688435575368,0.2897181890332083,0.2897181890332083,0.16146512530715448,-0.5048857896243082,-1.1882266951460867,-1.056598550795663,0.3093926475974152,-0.767270525748568,-0.6363902685819535,-0.6363902685819535,-0.7784533532148287,-1.4655747033395237,-1.2018425069158065,0.4312305526556197,1.6172253856546814,NA,NA,0.0
1986-03-01,-2.21178531402921,-1.654745540202518,-0.472311460406673,0.08186334551484326,0.3873462272529747,1.0320157666485175,0.5332509230067715,0.5332509230067715,0.6385144111152338,0.17441796840738982,0.9581827496858999,-1.6759930769188007,-1.4821861939720442,-1.09728301385401,-0.9094292433527168,-0.817544983922806,-0.817544983922806,-0.5696118543873154,-0.8142392088623328,-0.38035623217522424,-0.23093849957193532,0.008892240109454113,0.6599166512123229,0.6599166512123229,0.7172511874174049,0.3184022399037897,0.8990051381831032,0.8427258388406911,1.3192142543929124,1.5914257022508695,1.7783773874171258,NA,0.0
1986-04-01,-2.3448089809221226,-0.9793816272185282,-0.339442833447237,0.013316521125376938,0.7577549961582954,0.18180139991915448,0.18180139991915448,0.3033554454811391,-0.2325644746713941,0.6724955954950244,1.7856725581611366,-0.7561984228597703,-0.8504031939939468,-0.7113975670305694,-1.041491625779331,-1.3723045257221482,-1.0849264679383375,-1.0849264679383375,-0.6641526782113603,-0.8486832004918354,-0.7117278040146434,-0.06396579364955376,0.9276206335472523,1.3657517618668162,1.321059986059711,1.1489233048279244,0.16085875455746826,0.2970950030068231,1.1491955430054546,1.453285395320579,1.366387365437807,NA,0.0
1986-05-01,-1.4802120204906104,-0.8202053330557162,-0.45638376865099345,0.31139961420977413,-0.28261535858130604,-0.28261535858130604,-0.15724948963173904,-0.7099753669703457,0.2234665569359236,1.371551728219781,2.282838796596536,-0.7406315416752958,-0.8916414802009445,0.01575524924124597,-0.18371517948913055,-0.3292786119588905,-0.3806412865167461,-0.4322246064895141,-0.7824204779509527,-0.5813855752697461,-0.33428261617237787,-1.074226989940535,-0.8676402166507363,-0.7186640693999347,-0.5176291667187282,-0.36929960215980673,1.019545388067955,1.260463347977959,1.8773437067345546,1.9220424752871077,2.1085312532845166,NA,0.0
1986-06-01,-1.1138919807399075,-0.7963861737563802,-0.12634430044793285,-0.6447390899511842,-0.6447390899511842,-0.5353327345193658,-1.0176946748079012,-0.20308317203170936,0.7988467421302734,1.5941237799606849,2.0925351101764234,0.5967055839381834,-1.1853201718329376,-1.079534505340029,-1.3499263494553637,-1.0729633767581073,-0.8505442791793608,-1.1732468309542785,-1.0598567027768773,-0.6226092812728447,-0.14152205250748573,0.27544069480306066,0.377575509169533,0.2279275791597789,0.019066227302215806,-0.030712709915165327,0.9548472939838827,0.8044473643258384,1.107787762994261,1.501271770700939,1.4544870552710698,1.843385002281868,0.0
1986-07-01,-1.0141314597523186,-0.3525893538740243,-0.8644080839945623,-0.8644080839945623,-0.7563895949239303,-1.2326325679166372,-0.42835476008601164,0.5608652450524646,1.3460538538855622,1.8381426234373388,0.8133229131167967,0.954529269049883,2.056701230860569,2.1125321080518535,1.9970074374721791,0.43973487805816874,0.43973487805816874,0.43973487805816874,-0.11018487750892444,0.20480734519134472,-0.7828153287839114,-1.4252739559872025,-1.1555546599971072,-0.5725347433221745,-0.25949716361991426,-0.13420174975738167,-0.13420174975738167,-0.5082271683668227,-0.5082271683668227,-0.32141441918966784,-0.6973006607772654,-1.0808191103158802,0.0
1986-08-01,-0.4346199465687049,-0.9570590717756007,-0.9570590717756007,-0.8467991660411208,-1.3329243262861248,-0.5119575081171337,0.4977891144810534,1.2992706269387428,1.801570388864653,0.7554853563208944,0.6863036039589425,-0.10776080570520397,0.7547024783682129,0.04246299286349891,0.6118831965190558,0.32854189325775696,-0.09487454749931885,0.7622774453854845,0.9099841899427559,1.7641144954260914,1.1902915582371094,0.4876051261490917,0.04959815157891362,0.18859577204671768,0.6320669920422267,-0.5321094403679814,-0.8267843957597322,-1.86925257965819,-0.3618095911593628,-1.964766465833565,-1.964766465833565,NA,0.0
1986-09-01,-1.1416018031132489,-1.1416018031132489,-1.0325445643002222,-1.5133672834990604,-0.7013552130168699,0.2973775341933542,1.0901168361732791,1.586937731558373,0.5522629379159382,0.483835789909755,0.5929321347192817,0.9270077025726693,1.3893221256734531,1.4413392785562862,1.6586644146891674,1.1153515743569637,1.0571869228678274,1.3398498096058216,0.5630280464074368,-0.4727343045237409,-0.955120733859154,-1.1416624036503908,-1.2605411105948705,-0.8271362545820193,-0.8913307563320411,-0.8315507761923385,0.22349774793994237,0.2844464602756372,-0.004608111850151737,-0.7752185197829267,-1.0192327077216006,-0.8935507012833079,0.0
1986-10-01,-1.2140567093602284,-1.1290070835057089,-1.5039825809169756,-0.8707250041112164,-0.0918510164384228,0.5263764553679913,0.9138283267806987,0.1069244931776764,0.05356074218270286,0.13864086532843595,1.1086338509376548,1.9616576605573899,-2.267011355105676,-0.7562498415413901,0.17389855396898835,1.0789974742301947,1.0789974742301947,1.0789974742301947,0.7151012996656404,0.15886328408112974,-0.7712851114292492,-1.9043562466024635,-1.13099023370646,0.36240620498927106,-0.004614953673239341,-0.19875649070368814,0.5522579033224888,0.5522579033224888,1.4649454617096112,0.7391047345223004,0.1828667189377898,-1.1054302544481183,0.0
1986-11-01,-1.2576499717009528,-1.6345767050648696,-0.9980238864108248,-0.21509692210936346,0.4063475803516735,0.7958156102244437,-0.015287057119254752,-0.06892849364362554,0.01659435548362882,0.9916348313966287,1.979170658592515,-1.8974418148816088,-1.0468384500420453,-0.9670284880807437,-1.0464115636843294,-0.6285328449748734,1.1805828754033145,1.1004094876508221,0.4078142038638579,-0.30386413630098097,-0.21951997996158312,-0.3821468428776549,-1.2847925882903741,-0.7676257424679163,0.1410946458367685,1.1864403226083988,1.1116415279353014,1.2674723501709242,1.1120657793885083,1.0366812587042145,NA,NA,0.0
1986-12-01,-1.7317689596649686,-1.2157353499590626,-0.5810407642389955,-0.07725499746643967,0.23847464417626188,-0.41906110934764995,-0.46254655675798556,-0.39321583783856145,0.39721920800514365,1.1977838472432905,1.1092551221087974,1.9378907537401717,-1.1655322233606205,0.4553825816182195,0.6606424667668394,1.450103563492285,1.075969759519276,1.075969759519276,1.2639598787888724,1.0618417265762008,0.6731529723210709,-0.09070354412382975,0.4949542256368565,0.8709344641760489,-0.68795638571152,-1.08682023824558,-0.478892090053176,-0.478892090053176,-1.4760931574835443,-1.0751300215150947,-0.6762661689810345,-1.86662547888737,0.0
1987-01-01,-1.7360149063949515,-0.8710181410749419,-0.184431129814821,0.2458626286024535,-0.6502633391890755,-0.7095277038058924,-0.6150399786040538,0.4622084700725443,1.5532620869628566,1.4326102607110802,1.0723517525348003,-1.8384488584669536,-1.3743266401020438,-1.6506466745368584,-1.4683699073832372,-0.9184438474460548,-0.9184438474460548,0.06522151649484603,0.15580319270399703,0.2398309776413477,0.3299686260259443,-0.01004765116446484,0.5971384890982921,0.5163117626347452,0.25977409034446175,0.5981634953952034,0.3469963313846419,0.7665991936475602,1.350980220661012,1.598128340480122,1.3538111900334853,NA,1.0
1987-02-01,-1.3599264524011627,-0.5331733974886119,-0.015035603666429614,-1.0941047810724447,-1.1654679057614459,-1.0516906070633762,0.24547702243866754,1.5592681312770338,1.413985356772808,0.9801804386658787,0.8510401946621227,0.16944760363696096,-1.8040081462782651,-2.2536139272395475,0.04569879858047269,0.5680281589596872,0.25568973058252364,0.14768638982262944,-0.7911118798595121,-0.045612090057918664,-0.6687082867496041,0.5936684234309537,1.911399560066289,1.2348666335463263,0.7400549479382212,0.4470362704651576,-1.1464556423857102,-0.12110747061458232,0.9874888039621641,0.4936348183907197,-0.5946350925600045,NA,0.0
1987-03-01,-0.597998245224904,-0.06746013982008706,-1.1723540962300516,-1.2454251159852017,-1.128924846734301,0.19928719406628082,1.5445205549432652,1.3957608063736033,0.9515738697867574,0.8193429821692799,-0.6983229633446415,-0.9336269737300184,-0.6177028573102686,-0.38725715467113603,-0.153877691389537,-0.38632735601264356,-0.7779453558725598,-0.38313047438113407,-0.46297081708273474,-0.5428111597843354,-0.6174050645195557,-1.1648601256039743,-0.36517720591648306,-0.04619011329875492,0.18718934998284403,0.5634512265029964,1.7629756060342332,2.422668405484413,1.9213961340021286,1.0555740254683037,-1.0739723979017863,NA,0.0
1987-04-01,-0.024665204330961265,-1.0938985398102445,-1.164611181260047,-1.0518709759645848,0.23347281867737515,1.535288567694656,1.3913300626947596,0.9614793272212326,0.8335162116657693,-0.6351668340246921,-0.9848742525632632,1.408343926413745,1.04403935110145,1.7753365129154153,1.5625955203877138,0.2615077514152231,0.778569668492067,0.778569668492067,0.8511793931556886,-0.9532743265973239,-0.7925772678639549,-0.48055714548999645,-0.559703713116563,-0.9424510967198626,0.4470496956431387,-0.1449016064652304,-1.0618587007887,-1.8484640513112842,-0.9485323299379743,-0.6285116916057092,-0.5463595581199059,NA,0.0
1987-05-01,-0.7724251719979957,-0.8328429864776686,-0.7365162665547981,0.3616984420896879,1.4739870060330489,1.350986958664869,0.9837168149208174,0.8743834394824355,-0.3804787459014658,-0.6792733815173265,-1.643236108741604,-0.3296245385601212,0.03173372231247564,0.9621797886720183,1.2473657559695626,1.1745288719136502,0.5456763942863501,0.12374141807974133,0.41091612991910675,0.4794024989158872,1.2621790564271245,0.20582519665455284,0.13557467860991937,-2.2866901428222053,-1.818725896483967,-1.818725896483967,-1.0661518161154544,0.10709187840776545,0.18113767340236514,0.7438108149087574,-0.2912455880135608,NA,0.0
1987-06-01,-0.7920860652920215,-0.702183658388218,0.32278787270257386,1.360894632178572,1.246097820696406,0.9033220059179706,0.8012803957116005,-0.3698913299415863,-0.6487584701631122,-1.5484316803835823,-1.4682476444239783,0.8952161213853769,-1.5826580561669907,-2.3173122059549884,-1.1196033938489027,-0.8466536941714069,-0.4031177023238554,-0.0533176138767255,-0.31433101199071845,-0.6726186162153351,-0.5805436118305682,-0.7551473826872968,0.3832692032985697,0.8062552650219152,0.38651047580219694,0.9846744602889625,0.8157332256754078,1.4953448260869817,1.072908653700009,1.1549289304013934,0.9034726382491082,0.6422056105422447,0.0
1987-07-01,-0.4244687250969359,0.5281623836779642,1.4930016629249692,1.3863069787421827,1.0677235892639476,0.9728838699903595,-0.1156289186404307,-0.37481417884702445,-1.2109902693920038,-1.1364654608824907,-1.055039628438395,-1.1306713033021423,-0.043697918924224664,-1.0894233401222777,-1.839082427834259,-0.3154348435952934,1.4947669520132902,1.4947669520132902,0.44139532698090306,-0.6190633916494139,-0.92753958288468,-0.7791791545113489,0.7569063691907919,1.951639554292457,0.47579267857863533,-0.1263528467126039,-0.1263528467126039,-1.174086060719357,-0.4199445253271327,-0.2745689760052529,-0.41966428330434363,1.5391223652334192,0.0
1987-08-01,0.5998367628315971,1.328311683813509,1.2477548456944139,1.0072173650298304,0.9356112867017459,0.11376014035904608,-0.08193044356497144,-0.7132618213278121,-0.6569939483691892,-0.595515650240726,-1.445910013933449,-1.7388802069939957,-0.2334753888395452,-1.2429584334089945,-1.819951262311093,-1.819951262311093,-1.2521170497407785,0.09986917066473712,0.9768332055223687,0.9768332055223687,0.5466557717569774,0.00710448931468039,-0.09853908511701048,0.2278024163601871,0.3426949418607919,1.2282754355761953,1.2282754355761953,0.5730821133796761,1.3404256438801079,0.4668345476180823,0.017953747167239145,-1.5656476424710941,0.0
1987-09-01,1.4211623210893605,1.3444642401316507,1.115448757447224,1.0472726854848153,0.2647890723098659,0.07847227290574345,-0.5226176687229236,-0.46904508598179906,-0.41051166290940816,-1.2201712433420233,-1.5433407274977562,-1.1059229609147507,1.4059204993671999,1.5200277528283686,1.1248485679383329,0.9538720886086686,0.5011538797546009,0.21700333977755523,0.10289608631638641,1.2556854969045432,1.0887554789032867,0.5884111416845605,0.07264635604007702,-0.329389955407837,-0.3897146567376426,-1.4849170224061004,-0.9448028262805463,-1.3011525918891564,-1.2440404486183367,-1.2440404486183367,-1.2440404486183367,-0.6491222895472866,0.0
1987-10-01,1.5024368602220577,1.277934754740144,1.211102278963221,0.4440396480714224,0.26139473139338826,-0.32784908696270965,-0.27533229866303227,-0.21795243697515268,-1.0116554582734836,-1.3284560028045265,-1.5356629897113292,1.2914597327373758,1.523645562427738,1.3333564092718646,0.14697936843935924,0.4707204452922632,0.4707204452922632,0.8753967913583931,0.5519620237989146,0.4302736954101996,-0.21720845829560836,-0.51300655307273,-1.2455058766928937,-1.6374029697253567,-1.5362338832088243,-1.82115906564314,-1.1936833829788036,0.19710084085766613,-0.06943371616498147,0.03494258530042736,0.9070760055958736,NA,0.0
1987-11-01,1.7287454701424192,1.6559136068774334,0.8199936443241018,0.6209531412917033,-0.02118564990759271,0.03604544171506777,0.09857615290051927,-0.7663756425882063,-1.1116145952580565,-1.3374220453414327,-0.635114792429054,-1.0885147317269008,-0.36018537415584934,0.6228839224246202,0.6228839224246202,1.7454591587589356,0.5312337702013187,0.06404934066278799,0.7941885734728373,1.4875101470965075,1.3722395398899576,0.2609199177525689,-0.6303242247517048,-1.4438215378034807,-1.7905072445194763,-1.6762451749676486,-0.600843403017743,-0.47837463126750557,0.7981419496354338,0.0023547455520149386,-0.2312374692172503,-1.0903259281709412,0.0
1987-12-01,2.162610168203705,1.1441125753265866,0.9015985999403185,0.11920693276227877,0.1889381650172937,0.26512653433047834,-0.7887438852359215,-1.209388274667196,-1.484515505342664,-0.6288136695275349,-0.6288136695275349,-0.04131797127980359,-1.5043410108388804,-1.202515393042413,-1.7155585441254406,-1.6728400444373157,-1.2265025038362332,-0.6141033872677254,-0.44635894893193395,-0.23430111315094992,-0.2783992621623377,0.19018014916016027,0.3992407719817029,0.7284351625048217,0.5677536478884319,0.8918389245273204,1.0136491445536058,0.6182390250254959,1.2712761967284698,1.1921842594820606,1.0306525781216689,0.9914703478194913,0.0
1988-01-01,1.586404365782149,1.3352070043288826,0.5248012448046657,0.597029253625375,0.6759456019076384,-0.41565940059613193,-0.8513652627715267,-1.1363436204086224,-0.2500027693087573,-0.2500027693087573,-1.816013648054913,0.7394165546670268,0.44653994840994016,0.7430938227083267,1.9570901180744882,-0.12977495093976846,-0.6020563444373014,-0.28801323243098936,0.34867504204093785,1.4446004073900327,0.12079814710799865,-1.2300204858328523,0.6394046604889764,0.17568336724858627,-0.4313147804344946,-1.5041680328288716,-1.02919830100717,-1.3340135026624138,-1.4864211034900359,-0.21992767102695907,1.6396063369545426,NA,1.0
1988-02-01,1.5005692032439064,0.8712266491915504,0.927317266775547,0.9886018956182678,0.1408864491049307,-0.19747274552620372,-0.41878041188616405,0.26953159532318194,0.26953159532318194,-0.9465965904914075,-1.5023303190394064,-1.9024845876373842,-1.044716039410993,-0.8996619754006224,-1.0455038826665328,-1.3892912508687498,-1.336539796459769,-1.0781194190498924,-1.0781194190498924,-0.5191952771581608,-0.31846347437440076,-0.020535219716398788,0.22711764196806633,0.22711764196806633,0.08051008000210397,0.5317636692442428,1.020592411774643,1.1654437248137532,1.3999796002395248,1.2620607519420313,1.0304043268680212,1.7851559053349593,0.0
1988-03-01,1.1498365629658789,1.2191174815909291,1.2948138380708822,0.24774915244607879,-0.17017877987116786,-0.44352928098169,0.40664656328858706,0.40664656328858706,-1.0954670077177917,-1.7818873910746442,-1.2337477020056495,1.6151284342058023,1.3392952489478709,1.2519717237376062,1.3399226218474398,1.2521761814627743,0.5156767907869165,0.6135803660139317,-0.04162048358223192,-0.9022692015137085,-0.7066961767876061,-0.7066961767876061,-0.6130733728881348,-0.3203524415940037,-0.04036307319603146,0.3428409244906457,0.15220661251015224,-0.7018351051624565,-0.804062754961998,-1.89493017706776,-1.69089994046161,NA,0.0
1988-04-01,1.4988909439762856,1.583760510852936,0.4098080183793114,-0.058766220207880325,-0.36524251198170155,0.5879613016168771,0.5879613016168771,-1.0961848594286885,-1.865788620294357,-1.2512230036321152,-0.015588430448772526,-0.015588430448772526,-1.119486443792373,-0.6636783482693908,-0.2270601256381333,0.5707227283995978,1.417468272123543,1.417468272123543,1.5554389147228822,1.4895417034582845,1.0661689315963119,0.922104585615502,0.6339758936538817,-0.15764068388512414,-0.6723895256527059,-1.194169845527694,-1.043841832330327,-0.5263255236715215,-0.3067530423103355,-0.8080969663235531,-0.9560133001648127,-1.3974336641275766,0.0
1988-05-01,1.3673056373001247,0.27244433533715484,-0.1645612540840086,-0.4503897130578779,0.43859512668942163,0.43859512668942163,-1.1320872223833314,-1.8498414594747572,-1.2766801812166295,-0.12429242598864855,1.3277161455986075,1.1531958845905237,2.021065719213156,1.7485677838562288,1.4738780172801267,1.188664051152991,0.33828502558952567,0.6315558834151681,0.059199129866891374,-0.42476393686672753,-0.5276987977915956,-0.13289394659644524,0.4459301149015295,-0.3046329538540861,-0.9799710498759948,-0.9799710498759948,-1.1740086614008838,-1.464485196171015,-1.165263719141163,-1.0643641611482186,0.20451001241595532,0.1063977350305508,0.0
1988-06-01,0.362732988561556,-0.07372655998620824,-0.3591978747377641,0.5286761735915647,0.5286761735915647,-1.0400435992979948,-1.7569009985457067,-1.1844558884386391,-0.033508048011731385,1.4166862309261725,1.6110614023471868,2.7947012169730754,0.837885808047037,0.5034017826611413,0.5034017826611413,0.5034017826611413,1.3144213404480032,0.8255600725763155,0.33529434139361514,0.33529434139361514,-0.7815467006942024,-0.1216626831404974,-0.2893851701240549,-0.12024225646223236,-0.4445774075735926,-0.600709327876807,-0.767951340569755,-1.0904945847688978,-1.739164886991618,-0.9211806414768688,-1.0764474691365593,NA,0.0
1988-07-01,-0.1294570451874804,-0.4039940297021873,0.4498720200945745,0.4498720200945745,-1.058761505387685,-1.7481613103656368,-1.1976424098387772,-0.09077901195408601,1.303868869380625,1.4907989414016833,0.9343834614643967,-1.3896324226963617,0.8904239350973916,0.6966914451438009,1.5128296970201327,1.1092203429501437,1.3045324058716237,0.47900400316830455,0.9046186544681817,0.9046186544681817,0.4814425181382905,0.4814425181382905,-0.3206774016191463,-0.3206774016191463,-0.5358211733718962,-1.384601277368121,-0.9625412099692182,-0.9625412099692182,-2.016974077196257,-0.9502129027182828,0.0788549020633076,NA,0.0
1988-08-01,-0.6080953468503316,-0.00661666831467689,-0.00661666831467689,-1.0693253912082012,-1.5549510742759076,-1.1671556104831828,-0.38746102719622305,0.5949541477453463,0.7266310691132384,0.33468194820707253,1.0151002597523748,2.1288543618251685,0.13210920395637737,0.31950422619234525,1.7754193989486902,0.9030631557538942,0.9030631557538942,-0.15789589185426298,-0.5201560699745547,-1.4406759022787479,-1.070261438892098,-0.8776459179310363,-1.9740727295555125,-0.663414912580369,-0.663414912580369,0.46264505611505446,0.10038487799476274,-0.8175123906846323,-0.25448240633692065,1.0421521092215853,1.2179528704960703,1.5832385182358282,0.0
1988-09-01,-0.05666128678480889,-0.05666128678480889,-1.2732206854732047,-1.829151465237476,-1.3852140004529385,-0.4926413199337629,0.6320002575203986,0.7827403359910936,0.33404788003030333,1.1129718449115653,1.194431286113395,1.0373584401002443,-1.7662139210602488,-0.9276263168744269,-0.10001452680292183,0.688995127219187,1.472016400277436,0.41927820221924805,0.16594893663373503,-0.8921879188503924,-1.1455171844359056,-1.9285384574941542,-0.8594364532485335,-0.6035414303224477,-0.06899042819963719,0.7159630380061952,0.9686202055401549,-0.09497096363203496,0.7217784216947812,0.7217784216947812,0.7217784216947812,1.7908804259404025,0.0
1988-10-01,-0.2260213438819151,-1.2631997131897008,-1.7371587983158032,-1.3586796740771723,-0.5977163555021479,0.36109742590238303,0.4896109608322205,0.10707796631025145,0.7711500112768204,0.840598301661594,1.1745671468699124,1.4386740721135578,-0.6045407705134227,-1.0837027242465223,-1.2778808067637577,-1.9687167034442505,-1.5777585182456255,-1.1798622995918298,-0.8893972066693528,-0.6925883243244646,0.29145608739997614,0.6727732969431968,0.5744095355728064,0.7640802719259109,0.4848145547511665,0.764772952497655,0.9544436888507595,0.7657506367056605,1.0471632127076365,1.0471632127076365,0.8589745836918583,1.0486453200449628,0.0
